Date / Time,City,Date,Month,Year
11/7/2015 18:05,Marina del Rey,11/7/2015,15-Nov,2015
11/7/2015 18:05,Huntington Beach,11/7/2015,15-Nov,2015
11/7/2015 18:05,Los Angeles,11/7/2015,15-Nov,2015
11/7/2015 18:04,San Diego (Mission Valley),11/7/2015,15-Nov,2015
11/7/2015 18:04,San Jose,11/7/2015,15-Nov,2015
11/7/2015 18:04,Walnut Creek,11/7/2015,15-Nov,2015
11/7/2015 18:03,Ozena,11/7/2015,15-Nov,2015
11/7/2015 18:03,Oxnard,11/7/2015,15-Nov,2015
11/7/2015 18:02,Lomira,11/7/2015,15-Nov,2015
11/7/2015 18:01,San Jose,11/7/2015,15-Nov,2015
11/7/2015 18:01,Carlsbad,11/7/2015,15-Nov,2015
11/7/2015 18:01,Rohnert Park,11/7/2015,15-Nov,2015
11/7/2015 18:01,Petaluma,11/7/2015,15-Nov,2015
11/7/2015 18:01,Palm Springs,11/7/2015,15-Nov,2015
11/7/2015 18:01,Thousand Oaks,11/7/2015,15-Nov,2015
11/7/2015 18:01,San Ysidro,11/7/2015,15-Nov,2015
11/7/2015 18:01,Rohnert Park,11/7/2015,15-Nov,2015
11/7/2015 18:01,Redlands,11/7/2015,15-Nov,2015
11/7/2015 18:01,Newberry Springs,11/7/2015,15-Nov,2015
11/7/2015 18:01,San Juan Capistrano,11/7/2015,15-Nov,2015
11/7/2015 18:01,San Jose,11/7/2015,15-Nov,2015
11/7/2015 18:00,Fairfield,11/7/2015,15-Nov,2015
11/7/2015 18:00,Ridgecrest,11/7/2015,15-Nov,2015
11/7/2015 18:00,Los Banos,11/7/2015,15-Nov,2015
11/7/2015 18:00,San Diego,11/7/2015,15-Nov,2015
11/7/2015 18:00,Rancho Cucamonga,11/7/2015,15-Nov,2015
11/7/2015 18:00,Cardiff by The Sea,11/7/2015,15-Nov,2015
11/7/2015 18:00,Corona,11/7/2015,15-Nov,2015
11/7/2015 18:00,Nuevo,11/7/2015,15-Nov,2015
11/7/2015 18:00,Boyle Heights,11/7/2015,15-Nov,2015
11/7/2015 18:00,Orange,11/7/2015,15-Nov,2015
11/7/2015 18:00,Buellton (near),11/7/2015,15-Nov,2015
11/7/2015 18:00,Encinitas,11/7/2015,15-Nov,2015
11/7/2015 18:00,,11/7/2015,15-Nov,2015
11/7/2015 18:00,Santa Barbara,11/7/2015,15-Nov,2015
11/7/2015 18:00,Pollock Pines,11/7/2015,15-Nov,2015
11/7/2015 18:00,Moreno Valley,11/7/2015,15-Nov,2015
11/7/2015 18:00,Stockton,11/7/2015,15-Nov,2015
11/7/2015 18:00,East Hemet,11/7/2015,15-Nov,2015
11/7/2015 18:00,South Pasadena,11/7/2015,15-Nov,2015
11/7/2015 18:00,Paso Robles,11/7/2015,15-Nov,2015
11/7/2015 18:00,Palmdale,11/7/2015,15-Nov,2015
11/7/2015 18:00,Sherman Oaks,11/7/2015,15-Nov,2015
11/7/2015 18:00,Downey,11/7/2015,15-Nov,2015
11/7/2015 18:00,Chino,11/7/2015,15-Nov,2015
11/7/2015 18:00,Barstow,11/7/2015,15-Nov,2015
11/7/2015 18:00,Redding,11/7/2015,15-Nov,2015
11/7/2015 18:00,Napa,11/7/2015,15-Nov,2015
11/7/2015 18:00,Filmore,11/7/2015,15-Nov,2015
11/7/2015 18:00,Poway,11/7/2015,15-Nov,2015
11/7/2015 18:00,Carpinteria,11/7/2015,15-Nov,2015
11/7/2015 18:00,Palo Alto,11/7/2015,15-Nov,2015
11/7/2015 18:00,Rio Vista,11/7/2015,15-Nov,2015
11/7/2015 18:00,Covina,11/7/2015,15-Nov,2015
11/7/2015 18:00,Encintas,11/7/2015,15-Nov,2015
11/7/2015 18:00,Indio,11/7/2015,15-Nov,2015
11/7/2015 18:00,Wilows,11/7/2015,15-Nov,2015
11/7/2015 18:00,Tracy,11/7/2015,15-Nov,2015
11/7/2015 18:00,Los Angeles,11/7/2015,15-Nov,2015
11/7/2015 18:00,Oakland,11/7/2015,15-Nov,2015
11/7/2015 18:00,Pacifica,11/7/2015,15-Nov,2015
11/7/2015 18:00,Patterson,11/7/2015,15-Nov,2015
11/7/2015 18:00,San Diego,11/7/2015,15-Nov,2015
11/7/2015 18:00,Rialto,11/7/2015,15-Nov,2015
11/7/2015 18:00,Pasadena,11/7/2015,15-Nov,2015
11/7/2015 18:00,Riverside,11/7/2015,15-Nov,2015
11/7/2015 18:00,Soledad,11/7/2015,15-Nov,2015
11/7/2015 18:00,Palmdale,11/7/2015,15-Nov,2015
11/7/2015 18:00,La Quinta,11/7/2015,15-Nov,2015
11/7/2015 18:00,Needles,11/7/2015,15-Nov,2015
11/7/2015 18:00,Santee,11/7/2015,15-Nov,2015
11/7/2015 18:00,Santa Rosa,11/7/2015,15-Nov,2015
11/7/2015 18:00,San Jose,11/7/2015,15-Nov,2015
11/7/2015 18:00,Santa Ana,11/7/2015,15-Nov,2015
11/7/2015 18:00,Tustin (viewed from),11/7/2015,15-Nov,2015
11/7/2015 18:00,Del Mar,11/7/2015,15-Nov,2015
11/7/2015 18:00,Pasadena,11/7/2015,15-Nov,2015
11/7/2015 18:00,Sylmar,11/7/2015,15-Nov,2015
11/7/2015 18:00,Frazier Park,11/7/2015,15-Nov,2015
11/7/2015 18:00,Escondido,11/7/2015,15-Nov,2015
11/7/2015 18:00,Escondido,11/7/2015,15-Nov,2015
11/7/2015 18:00,Anaheim,11/7/2015,15-Nov,2015
11/7/2015 18:00,Rialto,11/7/2015,15-Nov,2015
11/7/2015 18:00,Carson,11/7/2015,15-Nov,2015
11/7/2015 18:00,Morgan Hill,11/7/2015,15-Nov,2015
11/7/2015 18:00,Aliso Viejo,11/7/2015,15-Nov,2015
11/7/2015 18:00,Oceanside,11/7/2015,15-Nov,2015
11/7/2015 18:00,Anaheim,11/7/2015,15-Nov,2015
11/7/2015 18:00,Covina,11/7/2015,15-Nov,2015
11/7/2015 18:00,Apple Valley,11/7/2015,15-Nov,2015
11/7/2015 18:00,Rancho Cordova,11/7/2015,15-Nov,2015
11/7/2015 18:00,Palmdale,11/7/2015,15-Nov,2015
11/7/2015 18:00,San Diego,11/7/2015,15-Nov,2015
11/7/2015 18:00,Paso Robles,11/7/2015,15-Nov,2015
11/7/2015 18:00,Paramount,11/7/2015,15-Nov,2015
11/7/2015 18:00,Carmel Valley,11/7/2015,15-Nov,2015
11/7/2015 18:00,Templeton,11/7/2015,15-Nov,2015
11/7/2015 18:00,Laguna Niguel,11/7/2015,15-Nov,2015
11/7/2015 18:00,Riverbank,11/7/2015,15-Nov,2015
11/7/2015 18:00,Riverside,11/7/2015,15-Nov,2015
11/7/2015 18:00,Ramona,11/7/2015,15-Nov,2015
11/7/2015 18:00,Oxnard,11/7/2015,15-Nov,2015
11/7/2015 18:00,Escondido,11/7/2015,15-Nov,2015
11/7/2015 18:00,Fresno,11/7/2015,15-Nov,2015
11/7/2015 18:00,Cotati,11/7/2015,15-Nov,2015
11/7/2015 18:00,Fountain Valley,11/7/2015,15-Nov,2015
11/7/2015 18:00,Antioch,11/7/2015,15-Nov,2015
11/7/2015 18:00,San Diego/Mira Mesa,11/7/2015,15-Nov,2015
11/7/2015 18:00,San Jose,11/7/2015,15-Nov,2015
11/7/2015 18:00,Riverside,11/7/2015,15-Nov,2015
11/7/2015 18:00,San Luis Obispo,11/7/2015,15-Nov,2015
11/7/2015 18:00,Turlock,11/7/2015,15-Nov,2015
11/7/2015 18:00,La Jolla,11/7/2015,15-Nov,2015
11/7/2015 18:00,Isla Vista,11/7/2015,15-Nov,2015
11/7/2015 18:00,Canyon Lake,11/7/2015,15-Nov,2015
11/7/2015 18:00,Seal Beach,11/7/2015,15-Nov,2015
11/7/2015 18:00,Moorpark,11/7/2015,15-Nov,2015
11/7/2015 18:00,Palm Desert,11/7/2015,15-Nov,2015
11/7/2015 18:00,Oroville,11/7/2015,15-Nov,2015
11/7/2015 18:00,Alameda,11/7/2015,15-Nov,2015
11/7/2015 17:55,Indio,11/7/2015,15-Nov,2015
11/7/2015 17:55,Fairfield,11/7/2015,15-Nov,2015
11/7/2015 17:55,Grand Terrace,11/7/2015,15-Nov,2015
11/7/2015 17:55,La Jolla,11/7/2015,15-Nov,2015
11/7/2015 17:50,Hemet,11/7/2015,15-Nov,2015
11/7/2015 11:30,Castro Valley,11/7/2015,15-Nov,2015
11/7/2015 9:30,Bakersfield,11/7/2015,15-Nov,2015
11/6/2015 20:15,Rancho Cucamonga,11/6/2015,15-Nov,2015
11/6/2015 18:30,Rancho Cucamonga,11/6/2015,15-Nov,2015
11/6/2015 18:30,Rancho Cucamonga,11/6/2015,15-Nov,2015
11/6/2015 18:00,Upland,11/6/2015,15-Nov,2015
11/6/2015 18:00,Fremont,11/6/2015,15-Nov,2015
11/6/2015 18:00,Upland,11/6/2015,15-Nov,2015
11/5/2015 19:00,La Crescenta,11/5/2015,15-Nov,2015
11/5/2015 18:05,San Diego,11/5/2015,15-Nov,2015
11/5/2015 18:00,Menifeeca,11/5/2015,15-Nov,2015
11/4/2015 22:00,San Rafael,11/4/2015,15-Nov,2015
11/4/2015 21:00,Lakewood,11/4/2015,15-Nov,2015
11/4/2015 20:30,Covina,11/4/2015,15-Nov,2015
11/4/2015 9:30,Berkeley,11/4/2015,15-Nov,2015
11/4/2015 5:50,Marysville,11/4/2015,15-Nov,2015
11/4/2015 4:48,San Rafael,11/4/2015,15-Nov,2015
11/2/2015 18:13,Corona,11/2/2015,15-Nov,2015
11/2/2015 16:10,San Diego,11/2/2015,15-Nov,2015
10/31/2015 23:45,San Diego,10/31/2015,15-Oct,2015
10/31/2015 19:45,Escondido,10/31/2015,15-Oct,2015
10/30/2015 1:09,Signal Hill,10/30/2015,15-Oct,2015
10/29/2015 0:30,Lynwood,10/29/2015,15-Oct,2015
10/28/2015 23:00,Baldwin Park,10/28/2015,15-Oct,2015
10/28/2015 0:00,Sacramento,10/28/2015,15-Oct,2015
10/26/2015 18:10,Diamond Bar,10/26/2015,15-Oct,2015
10/25/2015 19:00,Santa Rosa,10/25/2015,15-Oct,2015
10/25/2015 6:15,San Diego,10/25/2015,15-Oct,2015
10/24/2015 23:15,Los Angeles,10/24/2015,15-Oct,2015
10/24/2015 21:00,Modesto,10/24/2015,15-Oct,2015
10/24/2015 20:25,North Hollywood,10/24/2015,15-Oct,2015
10/23/2015 22:55,Avocado Heights,10/23/2015,15-Oct,2015
10/23/2015 22:48,San Rafael,10/23/2015,15-Oct,2015
10/23/2015 22:46,Yountville,10/23/2015,15-Oct,2015
10/23/2015 22:40,Idyllwild,10/23/2015,15-Oct,2015
10/23/2015 22:30,Seal Beach,10/23/2015,15-Oct,2015
10/22/2015 19:55,Madera,10/22/2015,15-Oct,2015
10/22/2015 8:00,Sacramento,10/22/2015,15-Oct,2015
10/21/2015 19:03,Anaheim,10/21/2015,15-Oct,2015
10/21/2015 5:50,Sunnyvale,10/21/2015,15-Oct,2015
10/21/2015 5:40,Salinas,10/21/2015,15-Oct,2015
10/21/2015 5:30,San Luis Obispo,10/21/2015,15-Oct,2015
10/21/2015 5:00,Paso Robles,10/21/2015,15-Oct,2015
10/21/2015 3:00,Modesto,10/21/2015,15-Oct,2015
10/20/2015 20:00,San Dimas,10/20/2015,15-Oct,2015
10/20/2015 5:15,Williams,10/20/2015,15-Oct,2015
10/18/2015 19:00,Venice beach,10/18/2015,15-Oct,2015
10/16/2015 23:00,Roseville,10/16/2015,15-Oct,2015
10/16/2015 21:20,Bakersfield,10/16/2015,15-Oct,2015
10/16/2015 20:30,Modesto,10/16/2015,15-Oct,2015
10/16/2015 20:00,Sacramento,10/16/2015,15-Oct,2015
10/15/2015 19:57,Roseville (west of),10/15/2015,15-Oct,2015
10/14/2015 20:36,Santa Ana,10/14/2015,15-Oct,2015
10/14/2015 8:30,Long Beach,10/14/2015,15-Oct,2015
10/13/2015 21:53,Cypress,10/13/2015,15-Oct,2015
10/13/2015 21:46,Clairemont,10/13/2015,15-Oct,2015
10/13/2015 21:04,Orange,10/13/2015,15-Oct,2015
10/13/2015 21:00,Fall River Mills,10/13/2015,15-Oct,2015
10/13/2015 20:00,Mountain View,10/13/2015,15-Oct,2015
10/13/2015 17:35,Placentia,10/13/2015,15-Oct,2015
10/13/2015 4:30,Organ House,10/13/2015,15-Oct,2015
10/12/2015 3:42,Vacaville,10/12/2015,15-Oct,2015
10/11/2015 21:00,Carlsbad,10/11/2015,15-Oct,2015
10/11/2015 5:30,Norwalk,10/11/2015,15-Oct,2015
10/11/2015 0:43,Morgan Hill,10/11/2015,15-Oct,2015
10/10/2015 22:30,Oxnard,10/10/2015,15-Oct,2015
10/10/2015 22:00,Lakewood,10/10/2015,15-Oct,2015
10/10/2015 20:30,Lincoln,10/10/2015,15-Oct,2015
10/10/2015 20:00,Moorpark,10/10/2015,15-Oct,2015
10/10/2015 6:55,Diamond Bar,10/10/2015,15-Oct,2015
10/9/2015 22:25,Lakewood,10/9/2015,15-Oct,2015
10/9/2015 21:00,Laytonville,10/9/2015,15-Oct,2015
10/9/2015 17:06,Santa Rosa,10/9/2015,15-Oct,2015
10/9/2015 6:40,Pacoima,10/9/2015,15-Oct,2015
10/8/2015 23:00,Martinez,10/8/2015,15-Oct,2015
10/8/2015 10:05,Fresno,10/8/2015,15-Oct,2015
10/8/2015 10:05,Fresno,10/8/2015,15-Oct,2015
10/8/2015 6:00,Los Alamos,10/8/2015,15-Oct,2015
10/8/2015 5:00,Near Woody,10/8/2015,15-Oct,2015
10/7/2015 9:30,Redlands (heading nw),10/7/2015,15-Oct,2015
10/5/2015 7:06,Escondido,10/5/2015,15-Oct,2015
10/4/2015 20:40,Saratoga,10/4/2015,15-Oct,2015
10/3/2015 20:00,Armona,10/3/2015,15-Oct,2015
10/3/2015 20:00,Crescent City,10/3/2015,15-Oct,2015
10/3/2015 18:50,Winchester (French Valley),10/3/2015,15-Oct,2015
10/3/2015 16:00,San Diego,10/3/2015,15-Oct,2015
10/2/2015 20:30,Chula Vista,10/2/2015,15-Oct,2015
10/2/2015 20:15,Copperopolis,10/2/2015,15-Oct,2015
10/2/2015 19:00,Magalia,10/2/2015,15-Oct,2015
10/1/2015 3:30,Barstow,10/1/2015,15-Oct,2015
9/30/2015 20:00,Long Beach,9/30/2015,15-Sep,2015
9/30/2015 19:51,Los Angeles,9/30/2015,15-Sep,2015
9/29/2015 22:55,Hesperia,9/29/2015,15-Sep,2015
9/29/2015 19:51,Los Angeles,9/29/2015,15-Sep,2015
9/28/2015 23:00,Oceanside (viewing east county),9/28/2015,15-Sep,2015
9/28/2015 20:00,Warner Springs,9/28/2015,15-Sep,2015
9/28/2015 20:00,Sacramento,9/28/2015,15-Sep,2015
9/28/2015 19:55,Palm Desert,9/28/2015,15-Sep,2015
9/28/2015 0:00,Fontana,9/28/2015,15-Sep,2015
9/27/2015 22:40,Garden Grove,9/27/2015,15-Sep,2015
9/27/2015 21:00,Norwalk,9/27/2015,15-Sep,2015
9/27/2015 20:45,Oceanside,9/27/2015,15-Sep,2015
9/27/2015 20:30,Paradise,9/27/2015,15-Sep,2015
9/27/2015 20:30,San Clemente,9/27/2015,15-Sep,2015
9/27/2015 20:27,Yucca Valley,9/27/2015,15-Sep,2015
9/27/2015 20:25,Long Beach,9/27/2015,15-Sep,2015
9/27/2015 19:33,Los Angeles,9/27/2015,15-Sep,2015
9/27/2015 19:25,San Bernardino,9/27/2015,15-Sep,2015
9/27/2015 19:15,Paso Robles,9/27/2015,15-Sep,2015
9/27/2015 18:00,Los Angeles,9/27/2015,15-Sep,2015
9/27/2015 1:45,Loomis,9/27/2015,15-Sep,2015
9/26/2015 22:00,Campbell,9/26/2015,15-Sep,2015
9/26/2015 21:30,Clovis,9/26/2015,15-Sep,2015
9/26/2015 19:00,Fontana,9/26/2015,15-Sep,2015
9/26/2015 13:00,Southgate,9/26/2015,15-Sep,2015
9/26/2015 7:45,Rocklin,9/26/2015,15-Sep,2015
9/25/2015 22:35,Temecula,9/25/2015,15-Sep,2015
9/25/2015 21:30,San Clemente,9/25/2015,15-Sep,2015
9/24/2015 21:00,Corte Madera,9/24/2015,15-Sep,2015
9/24/2015 20:15,San Carlos,9/24/2015,15-Sep,2015
9/24/2015 8:00,Marin County,9/24/2015,15-Sep,2015
9/24/2015 5:00,San Jose,9/24/2015,15-Sep,2015
9/24/2015 0:00,Novato,9/24/2015,15-Sep,2015
9/23/2015 20:45,Fairfield,9/23/2015,15-Sep,2015
9/21/2015 23:55,Manhattan Beach,9/21/2015,15-Sep,2015
9/20/2015 20:45,Carpinteria,9/20/2015,15-Sep,2015
9/19/2015 21:04,Roseville,9/19/2015,15-Sep,2015
9/19/2015 20:55,Moro Bay,9/19/2015,15-Sep,2015
9/19/2015 13:14,Roseville,9/19/2015,15-Sep,2015
9/19/2015 2:00,San Jose,9/19/2015,15-Sep,2015
9/19/2015 2:00,Tehachapi,9/19/2015,15-Sep,2015
9/18/2015 22:00,Sherman Oaks,9/18/2015,15-Sep,2015
9/18/2015 21:10,Modesto,9/18/2015,15-Sep,2015
9/18/2015 20:00,Hayward,9/18/2015,15-Sep,2015
9/18/2015 11:00,San Diego,9/18/2015,15-Sep,2015
9/18/2015 6:30,Madera,9/18/2015,15-Sep,2015
9/17/2015 22:55,Loma Linda,9/17/2015,15-Sep,2015
9/17/2015 19:48,Orange,9/17/2015,15-Sep,2015
9/17/2015 19:40,Los Angeles,9/17/2015,15-Sep,2015
9/17/2015 19:35,Yucca Valley,9/17/2015,15-Sep,2015
9/17/2015 14:45,Sacramento,9/17/2015,15-Sep,2015
9/15/2015 10:00,Roseville,9/15/2015,15-Sep,2015
9/15/2015 4:30,Roseville,9/15/2015,15-Sep,2015
9/14/2015 21:00,El Soreno,9/14/2015,15-Sep,2015
9/14/2015 19:00,Imperial Beach,9/14/2015,15-Sep,2015
9/14/2015 5:45,Downey,9/14/2015,15-Sep,2015
9/14/2015 0:45,Calabasas,9/14/2015,15-Sep,2015
9/14/2015 0:00,Los Angeles,9/14/2015,15-Sep,2015
9/13/2015 2:00,South Gate,9/13/2015,15-Sep,2015
9/10/2015 20:15,Antioch,9/10/2015,15-Sep,2015
9/10/2015 17:00,Santa Maria,9/10/2015,15-Sep,2015
9/9/2015 21:30,San Jose,9/9/2015,15-Sep,2015
9/9/2015 19:00,Woodland,9/9/2015,15-Sep,2015
9/8/2015 23:00,Oceano,9/8/2015,15-Sep,2015
9/8/2015 22:30,Cambria,9/8/2015,15-Sep,2015
9/8/2015 21:00,Red Bluff,9/8/2015,15-Sep,2015
9/7/2015 4:59,Anaheim,9/7/2015,15-Sep,2015
9/6/2015 21:30,Campbell,9/6/2015,15-Sep,2015
9/6/2015 16:00,Trinidad,9/6/2015,15-Sep,2015
9/5/2015 21:35,Hayward,9/5/2015,15-Sep,2015
9/5/2015 20:35,Petaluma,9/5/2015,15-Sep,2015
9/4/2015 21:00,Los Olivos,9/4/2015,15-Sep,2015
9/2/2015 21:45,Salton Sea,9/2/2015,15-Sep,2015
9/2/2015 15:00,Malibu,9/2/2015,15-Sep,2015
8/31/2015 16:00,Hemet,8/31/2015,15-Aug,2015
8/30/2015 2:00,Chino,8/30/2015,15-Aug,2015
8/29/2015 9:30,San Diego,8/29/2015,15-Aug,2015
8/27/2015 21:30,Pacifica/Daly City,8/27/2015,15-Aug,2015
8/24/2015 18:45,Oakley,8/24/2015,15-Aug,2015
8/23/2015 21:20,Pomona,8/23/2015,15-Aug,2015
8/23/2015 21:00,El Monte,8/23/2015,15-Aug,2015
8/23/2015 5:00,Culver City,8/23/2015,15-Aug,2015
8/22/2015 14:00,South Gate,8/22/2015,15-Aug,2015
8/21/2015 20:00,Los Angeles,8/21/2015,15-Aug,2015
8/21/2015 18:45,Southgate,8/21/2015,15-Aug,2015
8/21/2015 5:30,Oakdale,8/21/2015,15-Aug,2015
8/20/2015 21:25,Palm Spings,8/20/2015,15-Aug,2015
8/20/2015 13:00,Pismo,8/20/2015,15-Aug,2015
8/19/2015 23:00,Salton Sea,8/19/2015,15-Aug,2015
8/18/2015 21:00,Hesperia,8/18/2015,15-Aug,2015
8/15/2015 20:53,Laguna Beach,8/15/2015,15-Aug,2015
8/15/2015 13:41,Spring valley,8/15/2015,15-Aug,2015
8/14/2015 22:00,Manteca,8/14/2015,15-Aug,2015
8/14/2015 21:49,Ventura,8/14/2015,15-Aug,2015
8/13/2015 22:00,Stockton,8/13/2015,15-Aug,2015
8/13/2015 21:00,Modesto,8/13/2015,15-Aug,2015
8/13/2015 13:06,Lawndale,8/13/2015,15-Aug,2015
8/13/2015 0:30,Nipomo,8/13/2015,15-Aug,2015
8/13/2015 0:30,Long Beach,8/13/2015,15-Aug,2015
8/12/2015 22:30,Fremont,8/12/2015,15-Aug,2015
8/12/2015 18:38,Marina del Rey/Playa Vista,8/12/2015,15-Aug,2015
8/12/2015 0:45,Mt. Laguna,8/12/2015,15-Aug,2015
8/11/2015 23:56,Oxnard,8/11/2015,15-Aug,2015
8/10/2015 22:15,Goleta (Goleta Beach Park),8/10/2015,15-Aug,2015
8/10/2015 21:09,East Palo Alto,8/10/2015,15-Aug,2015
8/10/2015 4:00,Antioch,8/10/2015,15-Aug,2015
8/9/2015 22:30,Grass Valley,8/9/2015,15-Aug,2015
8/9/2015 15:00,Monterey Park,8/9/2015,15-Aug,2015
8/9/2015 15:00,Monterey Park,8/9/2015,15-Aug,2015
8/8/2015 19:30,Vallejo,8/8/2015,15-Aug,2015
8/7/2015 23:15,Chino Hills,8/7/2015,15-Aug,2015
8/7/2015 17:30,N. Hollywood,8/7/2015,15-Aug,2015
8/7/2015 15:30,Burbank,8/7/2015,15-Aug,2015
8/6/2015 22:18,Antioch,8/6/2015,15-Aug,2015
8/6/2015 21:30,Santa Cruz,8/6/2015,15-Aug,2015
8/5/2015 22:00,South Gate,8/5/2015,15-Aug,2015
8/5/2015 22:00,Fresno (north of; on I-5),8/5/2015,15-Aug,2015
8/5/2015 21:30,Hayward,8/5/2015,15-Aug,2015
8/4/2015 23:00,Modesto,8/4/2015,15-Aug,2015
8/3/2015 22:11,Buena Park,8/3/2015,15-Aug,2015
8/3/2015 20:00,San Diego,8/3/2015,15-Aug,2015
8/1/2015 2:05,Ventura,8/1/2015,15-Aug,2015
7/31/2015 23:00,Stockton,7/31/2015,15-Jul,2015
7/31/2015 20:40,Coalinga,7/31/2015,15-Jul,2015
7/31/2015 17:00,San Francisco,7/31/2015,15-Jul,2015
7/29/2015 22:00,Salton City,7/29/2015,15-Jul,2015
7/29/2015 20:27,Ramona,7/29/2015,15-Jul,2015
7/29/2015 13:30,Chula Vista,7/29/2015,15-Jul,2015
7/28/2015 1:15,Antioch,7/28/2015,15-Jul,2015
7/26/2015 8:15,Whittier,7/26/2015,15-Jul,2015
7/25/2015 23:02,Antelope,7/25/2015,15-Jul,2015
7/25/2015 22:30,Irvine,7/25/2015,15-Jul,2015
7/25/2015 21:45,Salinas,7/25/2015,15-Jul,2015
7/24/2015 22:15,Highland,7/24/2015,15-Jul,2015
7/23/2015 23:15,Aptos,7/23/2015,15-Jul,2015
7/22/2015 22:30,Santa Maria,7/22/2015,15-Jul,2015
7/20/2015 2:00,Rocklin,7/20/2015,15-Jul,2015
7/19/2015 22:12,Santa Barbara,7/19/2015,15-Jul,2015
7/18/2015 20:15,Palm Springs,7/18/2015,15-Jul,2015
7/18/2015 12:21,Chico,7/18/2015,15-Jul,2015
7/18/2015 2:30,Rancho Palos Verdes,7/18/2015,15-Jul,2015
7/17/2015 23:00,Bakersfield,7/17/2015,15-Jul,2015
7/17/2015 17:00,Mount Shasta,7/17/2015,15-Jul,2015
7/16/2015 21:10,Palmdale,7/16/2015,15-Jul,2015
7/16/2015 20:35,Escondido,7/16/2015,15-Jul,2015
7/16/2015 1:45,Encinitas,7/16/2015,15-Jul,2015
7/15/2015 22:11,Torrance,7/15/2015,15-Jul,2015
7/15/2015 20:40,Sacramento,7/15/2015,15-Jul,2015
7/13/2015 22:00,Monterey,7/13/2015,15-Jul,2015
7/13/2015 21:54,Firebaugh/Mercey Hot Springs,7/13/2015,15-Jul,2015
7/12/2015 22:00,Huntington Beach,7/12/2015,15-Jul,2015
7/12/2015 0:06,Westminster,7/12/2015,15-Jul,2015
7/12/2015 0:00,Anaheim,7/12/2015,15-Jul,2015
7/11/2015 18:30,Long Beach,7/11/2015,15-Jul,2015
7/11/2015 12:11,Sebastopol,7/11/2015,15-Jul,2015
7/11/2015 10:40,Lake Arrowhead,7/11/2015,15-Jul,2015
7/11/2015 5:00,Lancaster,7/11/2015,15-Jul,2015
7/10/2015 21:15,Playa Vista,7/10/2015,15-Jul,2015
7/9/2015 21:20,Shafter,7/9/2015,15-Jul,2015
7/9/2015 15:00,Buena Park,7/9/2015,15-Jul,2015
7/8/2015 12:30,Porterville,7/8/2015,15-Jul,2015
7/6/2015 22:27,Lancaster,7/6/2015,15-Jul,2015
7/6/2015 22:03,San Bernardino,7/6/2015,15-Jul,2015
7/6/2015 0:00,Anaheim,7/6/2015,15-Jul,2015
7/4/2015 23:00,East Los Angeles,7/4/2015,15-Jul,2015
7/4/2015 21:30,Whittier,7/4/2015,15-Jul,2015
7/4/2015 21:25,San Mateo,7/4/2015,15-Jul,2015
7/4/2015 21:00,Mira Loma,7/4/2015,15-Jul,2015
7/4/2015 20:30,Gilroy,7/4/2015,15-Jul,2015
7/4/2015 20:30,Redlands,7/4/2015,15-Jul,2015
7/4/2015 20:00,Merced,7/4/2015,15-Jul,2015
7/4/2015 1:15,Carmichael,7/4/2015,15-Jul,2015
7/3/2015 22:17,Universal City,7/3/2015,15-Jul,2015
7/1/2015 22:30,Madera,7/1/2015,15-Jul,2015
7/1/2015 13:00,Long Beach,7/1/2015,15-Jul,2015
6/30/2015 10:00,Santa Barbara,6/30/2015,15-Jun,2015
6/29/2015 22:30,Ventura,6/29/2015,15-Jun,2015
6/29/2015 21:30,San Pedro,6/29/2015,15-Jun,2015
6/29/2015 14:30,Shell Beach,6/29/2015,15-Jun,2015
6/28/2015 12:47,Moro Bay,6/28/2015,15-Jun,2015
6/27/2015 23:15,Newbury Park,6/27/2015,15-Jun,2015
6/27/2015 22:07,Long Beach,6/27/2015,15-Jun,2015
6/27/2015 20:30,Rialto,6/27/2015,15-Jun,2015
6/26/2015 22:15,Discovery Bay,6/26/2015,15-Jun,2015
6/26/2015 22:15,Fairfield,6/26/2015,15-Jun,2015
6/26/2015 17:00,Catalina Island,6/26/2015,15-Jun,2015
6/24/2015 22:10,Livermore,6/24/2015,15-Jun,2015
6/23/2015 22:26,Hanford,6/23/2015,15-Jun,2015
6/22/2015 20:02,Long Beach,6/22/2015,15-Jun,2015
6/22/2015 20:02,Long Beach,6/22/2015,15-Jun,2015
6/22/2015 13:00,Santa Rosa,6/22/2015,15-Jun,2015
6/21/2015 21:13,Los Angeles,6/21/2015,15-Jun,2015
6/21/2015 20:38,La Mirada,6/21/2015,15-Jun,2015
6/19/2015 19:00,Windsor,6/19/2015,15-Jun,2015
6/18/2015 22:36,San Diego,6/18/2015,15-Jun,2015
6/17/2015 21:00,Bakersfield,6/17/2015,15-Jun,2015
6/17/2015 21:00,Bakersfield,6/17/2015,15-Jun,2015
6/15/2015 22:20,San Jose,6/15/2015,15-Jun,2015
6/14/2015 12:30,Reno,6/14/2015,15-Jun,2015
6/12/2015 19:00,Beaumont,6/12/2015,15-Jun,2015
6/11/2015 23:50,Galt,6/11/2015,15-Jun,2015
6/7/2015 22:20,Berkeley (above),6/7/2015,15-Jun,2015
6/7/2015 21:30,La Canada Flintridge,6/7/2015,15-Jun,2015
6/7/2015 21:29,Tehachapi,6/7/2015,15-Jun,2015
6/7/2015 21:18,Avenal,6/7/2015,15-Jun,2015
